index,id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
947,948,Lucas Graciano,,"mtgo,paper",black,236678,236265,R,,R,3,,10998,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Bloodrush,normal,,,,{2}{R},486549,207912,,8c5c87b0-2668-5114-a91c-b3cbb91b00c7,,82310,489811,Pyrewild Shaman,138,,"Bloodrush — {1}{R}, Discard Pyrewild Shaman: Target attacking creature gets +3/+1 until end of turn.
Whenever one or more creatures you control deal combat damage to a player, if Pyrewild Shaman is in your graveyard, you may pay {3}. If you do, return Pyrewild Shaman to your hand.",Creature — Goblin Shaman,,3,"2XM,DGM,MM3",,"{'cardKingdom': 'https://mtgjson.com/links/0a639255f9188413', 'cardKingdomFoil': 'https://mtgjson.com/links/9c9b784bd2d041d4', 'cardmarket': 'https://mtgjson.com/links/62740494989874c0', 'tcgplayer': 'https://mtgjson.com/links/9e250b3d4ab86e2b'}",uncommon,2f195c52-4018-4d57-9c62-5f0a10f7336c,a0cef463-8be0-4429-87d4-722ef71b7fec,a1e71473-3eba-4d29-87e2-7f14acab2ccd,2XM,,"Goblin,Shaman",,219575,"Bloodrush — {1}{R}, Discard Pyrewild Shaman: Target attacking creature gets +3/+1 until end of turn.
Whenever one or more creatures you control deal combat damage to a player, if Pyrewild Shaman is in your graveyard, you may pay {3}. If you do, return Pyrewild Shaman to your hand.",1,Creature — Goblin Shaman,Creature,f902d349-a20d-5f9b-9178-62ed74c2658e,,
948,949,Chris Seaman,,"mtgo,paper",black,236605,236189,R,,R,6,,4954,,,,Make every blow count.,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{4}{R}{R},486059,9667,,bb2fa469-2c24-53c0-920c-1590918fd38d,,82312,489812,Rage Reflection,139,,Creatures you control have double strike.,Enchantment,,,"2XM,DPA,MB1,PS11,SHM",,"{'cardKingdom': 'https://mtgjson.com/links/3594f2fcfddc0424', 'cardKingdomFoil': 'https://mtgjson.com/links/789a6dce01fa16dc', 'cardmarket': 'https://mtgjson.com/links/41e387192b227340', 'tcgplayer': 'https://mtgjson.com/links/d8651e312195a49d'}",rare,b767e176-1df5-4adc-bf6b-418d71b4dbbe,af0769a4-4dc8-487f-a0b4-2b50763c33d0,03fb26b1-6d9c-455b-9b2f-a052a9222db7,2XM,,,,218937,Creatures you control have double strike.,,Enchantment,Enchantment,586fe151-5038-52d9-9b5d-0a6a819924cb,,
949,950,Johan Grenier,,"mtgo,paper",black,236750,236337,R,,R,5,,3733,,,,"""Surely it won't notice if I take—""
—Theria the Sly, last words",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{4}{R},486554,273504,,64d97026-0575-550b-a4ad-c5290309d956,,82314,489813,Rapacious Dragon,140,,"Flying
When Rapacious Dragon enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature — Dragon,,3,"2XM,JMP,M20",,"{'cardKingdom': 'https://mtgjson.com/links/1f04a3812a5e75d3', 'cardKingdomFoil': 'https://mtgjson.com/links/4948f3a3f93b4255', 'cardmarket': 'https://mtgjson.com/links/ea56c9ceb74bb59a', 'tcgplayer': 'https://mtgjson.com/links/180e10f12c0349cd'}",common,6ca026be-d204-4ec2-a349-aac5fc3a05ec,ef1d1be7-fb29-4158-ae65-c7c8810dadf7,0944ec2e-1dd9-459f-8f1d-667242cf52fe,2XM,,Dragon,,219578,"Flying
When Rapacious Dragon enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",3,Creature — Dragon,Creature,5d153af6-b6f1-5d81-a706-bb9793b72543,,
950,951,Mathias Kollros,,"mtgo,paper",black,236695,236282,R,,R,2,,14745,,,,"""I've made some fine acquisitions of late, so I'm planning to make commensurate improvements to my security systems. I have a consultant coming tomorrow.""
—Kurna Majan, Luminary League",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{R},486559,224380,,7e0c834b-7781-5928-88e5-2f4066ea4ea5,,82316,489814,Ravenous Intruder,141,,Sacrifice an artifact: Ravenous Intruder gets +2/+2 until end of turn.,Creature — Gremlin,,1,"2XM,AER,KLR",,"{'cardKingdom': 'https://mtgjson.com/links/d213ce4269a5f6a3', 'cardKingdomFoil': 'https://mtgjson.com/links/5ee81da46f715c39', 'cardmarket': 'https://mtgjson.com/links/1bf773b56430c23b', 'tcgplayer': 'https://mtgjson.com/links/cd34a8b85c03412c'}",uncommon,289d6da8-9cfe-4c1b-90c9-477a743f6d62,f9977aca-9043-416c-abcf-218bda350263,06a94ea3-6cda-42fe-ba3b-40a0e9044f8e,2XM,,Gremlin,,219584,Sacrifice an artifact: Ravenous Intruder gets +2/+2 until end of turn.,2,Creature — Gremlin,Creature,676ae5dd-0fd7-5b98-993d-baf33f358acd,,
951,952,Yang Hong,,"mtgo,paper",black,236494,236064,R,,R,1,,2100,,,,An empire can take centuries to build but mere moments to destroy.,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{X}{R},484029,4778,,b7b1a4fb-9377-5991-a75b-fccfb21abc1f,,82318,489815,Rolling Earthquake,142,,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,Sorcery,,,"2XM,ME3,PTK,V14",,"{'cardKingdom': 'https://mtgjson.com/links/ed97c5c5ff228a44', 'cardKingdomFoil': 'https://mtgjson.com/links/d470048424ef9e86', 'cardmarket': 'https://mtgjson.com/links/e676fb9264a88923', 'tcgplayer': 'https://mtgjson.com/links/f860ea69d1e4f90b'}",rare,69ab37d4-6ba3-404a-8162-f207874738ea,bedbf88f-36ca-4926-86c7-a627ebd0a9d9,46b96552-830e-4732-9560-9872aeec858b,2XM,,,,218596,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,,Sorcery,Sorcery,979add19-bcdc-505d-835a-d2f44859f8b8,,
952,953,Christopher Burdett,,"mtgo,paper",black,236777,236364,R,,R,3,,15829,,,,"If an elf can dream it, a dwarf can build it, and a gremlin can eat it.",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},486564,223752,,d8b8d7f7-6c10-5761-a993-28bb454ac5de,,82320,489816,Salivating Gremlins,143,,"Whenever an artifact enters the battlefield under your control, Salivating Gremlins gets +2/+0 and gains trample until end of turn.",Creature — Gremlin,,2,"2XM,KLD,KLR,MB1",,"{'cardKingdom': 'https://mtgjson.com/links/2ee58fe770279439', 'cardKingdomFoil': 'https://mtgjson.com/links/d2146b164f807d52', 'cardmarket': 'https://mtgjson.com/links/7d70526ee58c528f', 'tcgplayer': 'https://mtgjson.com/links/2303e9dfc9c713d1'}",common,0cbec0d9-42b4-4aff-8d55-0721c8911de3,3f7e17e2-4de7-4a67-a2e6-8d05d9460ff8,4766f232-8275-4256-b756-8dd5c5e825a3,2XM,,Gremlin,,219592,"Whenever an artifact enters the battlefield under your control, Salivating Gremlins gets +2/+0 and gains trample until end of turn.",3,Creature — Gremlin,Creature,21aeac7a-0b3a-5ff6-8612-b4820e69ebb6,,
953,954,Marco Nelor,,"mtgo,paper",black,236731,236318,R,,R,2,,14152,,,,"""These Gruul skin-runes—discern whether their patterns evoke streets, leylines, or both. You have four days.""
—Niv-Mizzet, to his assistant",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Bloodrush,normal,,,,{1}{R},486569,207249,,7db91521-9055-5562-8089-9cb79239e419,,82322,489817,Skinbrand Goblin,144,,"Bloodrush — {R}, Discard Skinbrand Goblin: Target attacking creature gets +2/+1 until end of turn.",Creature — Goblin Warrior,,2,"2XM,GTC",,"{'cardKingdom': 'https://mtgjson.com/links/28613ed5cb379637', 'cardKingdomFoil': 'https://mtgjson.com/links/34b4b0c89ef01ce6', 'cardmarket': 'https://mtgjson.com/links/01fb37d581bcd0c6', 'tcgplayer': 'https://mtgjson.com/links/eadee31303b74b76'}",common,9535cdfe-d505-4ee5-bec0-cfd7aa4b2a23,76765efb-6e73-4154-8f9b-3b6d37a689ea,2e1d5873-50e6-432a-b7a9-9f8d2632a0b9,2XM,,"Goblin,Warrior",,219596,"Bloodrush — {R}, Discard Skinbrand Goblin: Target attacking creature gets +2/+1 until end of turn.",1,Creature — Goblin Warrior,Creature,1f6ee190-467f-5c8c-a398-5db71afae59d,,
954,955,Tyler Jacobson,,"mtgo,paper",black,236478,236048,R,,R,4,,1782,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R},482809,5343,,288e1686-12a1-5325-8fdd-eca1a9cb81e4,,82324,489818,Sneak Attack,145,,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,Enchantment,,,"2XM,EMA,J12,USG",,"{'cardKingdom': 'https://mtgjson.com/links/b22289bd19608472', 'cardKingdomFoil': 'https://mtgjson.com/links/4a3dc44509fab181', 'cardmarket': 'https://mtgjson.com/links/f3a66351c1e61d26', 'tcgplayer': 'https://mtgjson.com/links/25fa161716dd492c'}",mythic,3d9709ea-5962-4590-8b14-5213b14f9229,f0bfa32b-e8f5-46d7-94e1-db2682277c3d,e7aee670-e6ac-4b3a-b3d1-7b7013db8f3d,2XM,,,,218329,{R}: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.,,Enchantment,Enchantment,3556c2f3-d271-566e-8289-25f0838081da,c2d44d80-704b-5776-9629-738d1f1519c2,
955,956,Jaime Jones,,"mtgo,paper",black,236787,236374,R,,R,2,,1184,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Ferocious,normal,,,,{1}{R},486574,210837,,177a7688-d53b-55e7-afb1-fa05a1a8ab94,,82326,489819,Temur Battle Rage,146,,"Target creature gains double strike until end of turn. (It deals both first-strike and regular combat damage.)
Ferocious — That creature also gains trample until end of turn if you control a creature with power 4 or greater.",Instant,,,"2XM,CMR,FRF,MB1,TSR",,"{'cardKingdom': 'https://mtgjson.com/links/cc5cf3fd195efec4', 'cardKingdomFoil': 'https://mtgjson.com/links/f3037a622797a3cf', 'cardmarket': 'https://mtgjson.com/links/100a47b2c8177a0b', 'tcgplayer': 'https://mtgjson.com/links/acd6c740c97345c5'}",common,88258dee-b5c0-4472-86d6-cc534c32fe27,87e8201f-5025-4d67-8268-60cb6cea53b8,2fdc0d17-b683-4263-949e-4f74ec76badf,2XM,,,,219600,"Target creature gains double strike until end of turn.
Ferocious — That creature also gains trample until end of turn if you control a creature with power 4 or greater.",,Instant,Instant,db7d9ebb-b55b-5377-8e26-73c18f91ef0e,,
956,957,Steve Prescott,,"mtgo,paper",black,236629,236215,R,,R,3,,3051,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},486579,220321,,2563db35-e758-561a-b875-257d28619bf8,,82328,489820,Thopter Engineer,147,,"When Thopter Engineer enters the battlefield, create a 1/1 colorless Thopter artifact creature token with flying.
Artifact creatures you control have haste.",Creature — Human Artificer,,1,"2XM,C18,C21,ORI",,"{'cardKingdom': 'https://mtgjson.com/links/3f2114228d762cd7', 'cardKingdomFoil': 'https://mtgjson.com/links/f0523a8ad05071d6', 'cardmarket': 'https://mtgjson.com/links/692f46cc88c3a89c', 'tcgplayer': 'https://mtgjson.com/links/70e7ce56292ede25'}",uncommon,b89aa7ba-4b35-42e5-bdcd-e7b3360fd01f,58f91551-5110-4707-b339-3ccade6cddfe,4ac53b34-20d2-4a53-bade-4f998fb6ae67,2XM,,"Human,Artificer",,219605,"When Thopter Engineer enters the battlefield, create a 1/1 colorless Thopter artifact creature token with flying.
Artifact creatures you control have haste. (They can attack and {T} as soon as they come under your control.)",3,Creature — Human Artificer,Creature,ecba687d-a132-5ee0-91de-e905d56fe8af,,
957,958,Lars Grant-West,,"mtgo,paper",black,236464,236019,R,,R,3,,2671,,,,Goblins generally have two possessions: one per hand.,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},482844,6120,,c2263acf-8aff-5b28-9649-7fc5a2df0411,,82330,489821,Trash for Treasure,148,,"As an additional cost to cast this spell, sacrifice an artifact.
Return target artifact card from your graveyard to the battlefield.",Sorcery,,,"2XM,C16,HA5,MRD",,"{'cardKingdom': 'https://mtgjson.com/links/5e122bbd04694011', 'cardKingdomFoil': 'https://mtgjson.com/links/a8e4fa9d8093e1c3', 'cardmarket': 'https://mtgjson.com/links/946190e77801adf5', 'tcgplayer': 'https://mtgjson.com/links/c05352cef17880ba'}",uncommon,75993427-fb8d-41cc-9016-323e804a5eb7,e93bec82-c7e4-4a78-9d01-b11ee24eea8c,e69279f6-50a1-4db5-83be-30a2ea7fc6a9,2XM,,,,218373,"As an additional cost to cast this spell, sacrifice an artifact.
Return target artifact card from your graveyard to the battlefield.",,Sorcery,Sorcery,49b67cf1-bee5-581d-ac3b-55b585768d8c,,
958,959,Volkan Baǵa,,"mtgo,paper",black,236576,236154,R,,R,3,,6286,,,,"Remade by Eldrazi magic, Tuktuk inspired an entire clan of misguided goblins.",legendary,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Haste,normal,"{'brawl': False, 'commander': True, 'oathbreaker': False}",,,{2}{R},484574,11176,,441905c1-7afb-5ca2-bd19-0e2fd83b2979,,82332,489822,Tuktuk the Explorer,149,,"Haste
When Tuktuk the Explorer dies, create Tuktuk the Returned, a legendary 5/5 colorless Goblin Golem artifact creature token.",Legendary Creature — Goblin,,1,"2XM,C14,CM2,PLIST,ROE",,"{'cardKingdom': 'https://mtgjson.com/links/f854b5dd44318c85', 'cardKingdomFoil': 'https://mtgjson.com/links/d9d8df7a00c19a0c', 'cardmarket': 'https://mtgjson.com/links/d9b81ce9d4855c1d', 'tcgplayer': 'https://mtgjson.com/links/70127f7193e5f89e'}",rare,b17f5403-7692-41ca-a3c9-b81c31bddc00,b205a1f0-e2a6-4a79-91fc-e9edfdc221cf,754e227b-ff31-4b5c-b612-2221c2b44246,2XM,,Goblin,Legendary,218834,"Haste
When Tuktuk the Explorer dies, create Tuktuk the Returned, a legendary 5/5 colorless Goblin Golem artifact creature token.",1,Legendary Creature — Goblin,Creature,8a787bb5-3d1e-5ed4-a07b-99801816b176,,
959,960,Jason Felix,,"mtgo,paper",black,236742,236329,R,,R,1,,10675,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Overload,normal,,,,{R},486584,207941,,b7ff74d8-50f5-5de5-bdea-4f0e10947f6f,,82334,489823,Weapon Surge,150,,"Target creature you control gets +1/+0 and gains first strike until end of turn.
Overload {1}{R} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",Instant,,,"2XM,DGM",,"{'cardKingdom': 'https://mtgjson.com/links/a003612688e64720', 'cardKingdomFoil': 'https://mtgjson.com/links/a668cf2bc0ff7dc2', 'cardmarket': 'https://mtgjson.com/links/cd8cdad3758b4784', 'tcgplayer': 'https://mtgjson.com/links/842909e039ca4b0b'}",common,19330317-0c5e-44fc-bb87-89b3f6dd3704,28d8c44c-e28a-4286-afd7-8ae0b6c9a74b,2c46bc05-1133-4eaf-8865-eb8a1d880bd9,2XM,,,,219611,"Target creature you control gets +1/+0 and gains first strike until end of turn.
Overload {1}{R} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",,Instant,Instant,0708b9c5-c6f0-5af3-a198-3e56599387dc,,
960,961,Vincent Proce,,"mtgo,paper",black,236607,236191,G,,G,1,,7884,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{G},486144,11255,,28ef9e24-709a-5ad7-b579-d6f2ba2ee25f,,82336,489824,Ancient Stirrings,151,,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,Sorcery,,,"2XM,A25,MB1,PRM,ROE,TSR",,"{'cardKingdom': 'https://mtgjson.com/links/535f2becd11ba16e', 'cardKingdomFoil': 'https://mtgjson.com/links/49fdfd0b2b34d4ed', 'cardmarket': 'https://mtgjson.com/links/51b7a3104f264a00', 'tcgplayer': 'https://mtgjson.com/links/c831669767ebc4e2'}",common,726039a0-6c0d-48ef-9b42-99de5d4e41d2,3d537d5a-11d5-401a-8268-1b9fa1d4eb97,82f18e7d-5c42-47c4-8e74-3fccc9b7b1f0,2XM,,,,219003,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,,Sorcery,Sorcery,2984adaa-c321-55f3-b781-edd229d1bb04,,
961,962,Zoltan Boros & Gabor Szikszai,,"mtgo,paper",black,236567,236142,G,,G,7,,117,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Landfall,normal,,,,{5}{G}{G},484584,11006,,087bcc54-096d-5532-96db-d12ed9e23060,,82338,489825,Avenger of Zendikar,152,,"When Avenger of Zendikar enters the battlefield, create a 0/1 green Plant creature token for each land you control.
Landfall — Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control.",Creature — Elemental,,5,"2XM,C13,C18,CMR,DDP,PRM,SLD,WWK",,"{'cardKingdom': 'https://mtgjson.com/links/2b73f25756e8e1c9', 'cardKingdomFoil': 'https://mtgjson.com/links/362b5a36d3d9c662', 'cardmarket': 'https://mtgjson.com/links/6676724bc4e7c0d8', 'tcgplayer': 'https://mtgjson.com/links/f74e634c7a4840da'}",mythic,e609d255-a15a-482a-95f2-1b9ef1076652,0454de83-38a9-40cf-a059-11bd66a2db2c,4ba5b3f6-503b-43e6-b66e-4f8c55cffed7,2XM,,Elemental,,218835,"When Avenger of Zendikar enters the battlefield, create a 0/1 green Plant creature token for each land you control.
Landfall — Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control.",5,Creature — Elemental,Creature,cb687b79-d8db-53d9-a746-1bf4522b38f6,,
962,963,Johann Bodin,,"mtgo,paper",black,236618,236204,G,,G,3,,1101,,,,"The ground erupted in time with the hedron's thrum, a dirge of the last days.",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{G},486214,11193,,1a0f8e09-709b-575e-8bde-f898de5697cd,,82340,489826,Awakening Zone,153,,"At the beginning of your upkeep, you may create a 0/1 colorless Eldrazi Spawn creature token. It has ""Sacrifice this creature: Add {C}.""",Enchantment,,,"2XM,CMD,PC2,PCA,ROE",,"{'cardKingdom': 'https://mtgjson.com/links/93405bf6aa953c5b', 'cardKingdomFoil': 'https://mtgjson.com/links/d297ac59fb4f51ac', 'cardmarket': 'https://mtgjson.com/links/d9a7478c4999fda5', 'tcgplayer': 'https://mtgjson.com/links/796187a4b05bd7eb'}",rare,be0c3878-3097-4451-9ec0-7f45a0f72323,e9e474d5-a347-4b1e-b369-7d1109a47a9d,f955bc96-d602-4142-a9a2-87009cc7028c,2XM,,,,219025,"At the beginning of your upkeep, you may create a 0/1 colorless Eldrazi Spawn creature token. It has ""Sacrifice this creature: Add {C}.""",,Enchantment,Enchantment,88902e1d-6eec-5628-9302-06eea232ddb4,,
963,964,Tomasz Jedruszek,,"mtgo,paper",black,236595,236176,G,,G,3,,10441,,,,"""There is a sourness here that I don't understand. When the land reaches out to me, I hesitate to reach back.""
—Nissa Revane",,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{G},486084,223166,,d5c82357-2fc0-503b-83ca-b5fd9423df95,,82342,489827,Bloodbriar,154,,"Whenever you sacrifice another permanent, put a +1/+1 counter on Bloodbriar.",Creature — Plant Elemental,,2,"2XM,EMN",,"{'cardKingdom': 'https://mtgjson.com/links/4b5cb3e69a3f2d16', 'cardKingdomFoil': 'https://mtgjson.com/links/bfe41f6962c34288', 'cardmarket': 'https://mtgjson.com/links/5632175dabecbb56', 'tcgplayer': 'https://mtgjson.com/links/9a77056b6ed1638c'}",common,3a9281d7-9c11-4dc8-9035-902fa3a69ebf,399c426f-b416-455f-ab7b-c53adb001329,7aef2a40-ae18-46d6-9873-0e5056345b81,2XM,,"Plant,Elemental",,218932,"Whenever you sacrifice another permanent, put a +1/+1 counter on Bloodbriar.",3,Creature — Plant Elemental,Creature,91d54e8c-8cca-5d5f-a502-0ca2f2dacd0e,,
964,965,Ralph Horsley,,"mtgo,paper",black,236596,236177,G,,G,4,,3432,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Devour,normal,,,,{2}{G}{G},486074,221097,,9caae772-1dbe-559a-943a-71d4364297df,,82344,489828,Bloodspore Thrinax,155,,"Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)
Each other creature you control enters the battlefield with an additional X +1/+1 counters on it, where X is the number of +1/+1 counters on Bloodspore Thrinax.",Creature — Lizard,,2,"2XM,C15,CMA,PZ1",,"{'cardKingdom': 'https://mtgjson.com/links/28e3d714d1b1f25c', 'cardKingdomFoil': 'https://mtgjson.com/links/71cff891ce21d209', 'cardmarket': 'https://mtgjson.com/links/e6546dae532af107', 'tcgplayer': 'https://mtgjson.com/links/75004a550a2c0b0f'}",rare,f8bc8355-3a02-44a5-b06f-8be24d7cbcbe,ede3d7f0-6459-462e-a716-449bf9e48953,1f4743ed-4e91-4344-9409-c8ede5c4804d,2XM,,Lizard,,218933,"Devour 1 (As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with that many +1/+1 counters on it.)
Each other creature you control enters the battlefield with an additional X +1/+1 counters on it, where X is the number of +1/+1 counters on Bloodspore Thrinax.",2,Creature — Lizard,Creature,24d15f70-4fdc-530c-83f0-5b51a9b20415,,
965,966,Christopher Moeller,,"mtgo,paper",black,236454,236009,G,,G,3,,706,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{G}{G},482634,205342,,41a9bf33-b539-5d6c-821b-af666ae13956,,82346,489829,Champion of Lambholt,156,,"Creatures with power less than Champion of Lambholt's power can't block creatures you control.
Whenever another creature enters the battlefield under your control, put a +1/+1 counter on Champion of Lambholt.",Creature — Human Warrior,,1,"2XM,AVR,C16,CM2,JMP",,"{'cardKingdom': 'https://mtgjson.com/links/f1c3e0e0ee65bd47', 'cardKingdomFoil': 'https://mtgjson.com/links/5af9f91334de9eef', 'cardmarket': 'https://mtgjson.com/links/098d1fb52444bd4b', 'tcgplayer': 'https://mtgjson.com/links/de58418893d2699b'}",rare,dcb2e0d6-3181-4d3d-a3b4-3896288b2e0e,6ac30841-bda8-41af-b138-a3728d7ae6a9,c549b0fd-1e08-4873-952e-a14dc45a0fd2,2XM,,"Human,Warrior",,218254,"Creatures with power less than Champion of Lambholt's power can't block creatures you control.
Whenever another creature enters the battlefield under your control, put a +1/+1 counter on Champion of Lambholt.",1,Creature — Human Warrior,Creature,9e87e9d8-3743-52b9-bed8-def79d101434,,
966,967,Jim Nelson,,"mtgo,paper",black,236773,236360,G,,G,1,,7399,,,,,,2015,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Flashback,normal,,,,{G},486589,948,,2cefae20-f60a-53a3-a823-9da4411f1152,,82348,489830,Chatter of the Squirrel,157,,"Create a 1/1 green Squirrel creature token.
Flashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,,,"2XM,MB1,ODY,PLIST,SLD",,"{'cardKingdom': 'https://mtgjson.com/links/c39e85a4645be97a', 'cardKingdomFoil': 'https://mtgjson.com/links/594edba82a998e12', 'cardmarket': 'https://mtgjson.com/links/2dc03496c7c80636', 'tcgplayer': 'https://mtgjson.com/links/c3e49e4095ae0b68'}",common,5f7e1991-9ffa-4a57-b8eb-ebe542a47f09,52f29fa4-bfc2-4046-a98d-3192256ba4f0,b0aaa4b1-5188-43a6-997d-7a9b2ad452bc,2XM,,,,219569,"Create a 1/1 green Squirrel creature token.
Flashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,Sorcery,Sorcery,e608f676-4694-5f10-aeda-0e96981c1111,,
